cellNum,cellID,Ah_throughput,qdis
99,G26C3,744.3034269791823,0.8200000000000001
99,G26C3,766.0043881982068,0.81
99,G26C3,785.017594072982,0.8
100,G26C4,-1.4095391520640987e-12,1.0000000000000002
100,G26C4,27.87309883038783,0.9900000000000002
100,G26C4,53.95859737646535,0.9800000000000002
100,G26C4,68.62360909187059,0.9700000000000002
100,G26C4,99.88662698073509,0.9600000000000002
100,G26C4,129.7118459928972,0.9500000000000002
100,G26C4,172.1889515917175,0.9400000000000002
100,G26C4,208.69063879530856,0.9300000000000002
100,G26C4,243.42303061722745,0.9200000000000002
100,G26C4,287.5447774600676,0.9100000000000001
100,G26C4,319.81083147225377,0.9000000000000001
100,G26C4,337.0053302763171,0.8900000000000001
100,G26C4,345.3085002950085,0.8800000000000001
100,G26C4,368.4866885670478,0.8700000000000001
100,G26C4,394.16372129939424,0.8600000000000001
100,G26C4,402.08264143661904,0.8500000000000001
100,G26C4,419.52831080927956,0.8400000000000001
100,G26C4,428.41623443688366,0.8300000000000001
100,G26C4,434.9577663687041,0.8200000000000001
100,G26C4,441.91810892093474,0.81
100,G26C4,447.9985969590602,0.8
101,G27C1,-1.3522516439934407e-13,1.0000000000000002
101,G27C1,7.7729713955042925,0.9900000000000002
101,G27C1,18.007679434124054,0.9800000000000002
101,G27C1,31.347166662180058,0.9700000000000002
101,G27C1,46.712793183981795,0.9600000000000002
101,G27C1,63.37039397716508,0.9500000000000002
101,G27C1,80.52515289328211,0.9400000000000002
101,G27C1,97.81402000411767,0.9300000000000002
101,G27C1,110.91053377798688,0.9200000000000002
101,G27C1,120.73525781641283,0.9100000000000001
101,G27C1,134.79275631667295,0.9000000000000001
101,G27C1,170.2780585675133,0.8900000000000001
101,G27C1,206.07686292261153,0.8800000000000001
101,G27C1,237.59907716647868,0.8700000000000001
101,G27C1,264.66834280199777,0.8600000000000001
101,G27C1,287.51062006607634,0.8500000000000001
101,G27C1,306.1389502010016,0.8400000000000001
101,G27C1,321.4893304662179,0.8300000000000001
101,G27C1,337.7148913012335,0.8200000000000001
101,G27C1,354.74394976120146,0.81
101,G27C1,368.77584901144206,0.8
102,G27C2,-1.3722356584366935e-13,1.0000000000000002
102,G27C2,8.275665265074888,0.9900000000000002
102,G27C2,19.47449544497785,0.9800000000000002
102,G27C2,34.692724948732064,0.9700000000000002
102,G27C2,50.91981049905029,0.9600000000000002
102,G27C2,67.84888470412378,0.9500000000000002
102,G27C2,86.26064507670489,0.9400000000000002
102,G27C2,103.82413322427286,0.9300000000000002
102,G27C2,115.30331691795126,0.9200000000000002
102,G27C2,123.99801772847614,0.9100000000000001
102,G27C2,133.44411530482822,0.9000000000000001
102,G27C2,147.673117396779,0.8900000000000001
102,G27C2,169.7105414913532,0.8800000000000001
102,G27C2,190.54500539676152,0.8700000000000001
102,G27C2,212.91426837495155,0.8600000000000001
102,G27C2,239.65956149359857,0.8500000000000001
102,G27C2,261.21567541879875,0.8400000000000001
102,G27C2,281.1360908200727,0.8300000000000001
102,G27C2,300.54129999894343,0.8200000000000001
102,G27C2,318.3330598327171,0.81
102,G27C2,334.41942236093365,0.8
103,G27C3,-8.08242361927114e-14,1.0000000000000002
103,G27C3,5.298345685734143,0.9900000000000002
103,G27C3,13.106793840103043,0.9800000000000002
103,G27C3,22.819530567906604,0.9700000000000002
103,G27C3,36.04503298387768,0.9600000000000002
103,G27C3,49.68308920755862,0.9500000000000002
103,G27C3,63.90360869728151,0.9400000000000002
103,G27C3,78.42379573427709,0.9300000000000002
103,G27C3,93.59071088604942,0.9200000000000002
103,G27C3,105.76898367099457,0.9100000000000001
103,G27C3,113.92379098814936,0.9000000000000001
103,G27C3,120.29870341455228,0.8900000000000001
103,G27C3,126.97488364691665,0.8800000000000001
103,G27C3,136.03349438195585,0.8700000000000001
103,G27C3,152.95274233501198,0.8600000000000001
103,G27C3,173.93839976406832,0.8500000000000001
103,G27C3,187.76424198364845,0.8400000000000001
103,G27C3,200.1430100721587,0.8300000000000001
103,G27C3,214.05449783389196,0.8200000000000001
103,G27C3,228.75656613757434,0.81
103,G27C3,242.91250073454185,0.8
104,G27C4,-2.2715163083830703e-13,1.0000000000000002
104,G27C4,11.988127045606786,0.9900000000000002
104,G27C4,26.895065650337422,0.9800000000000002
104,G27C4,45.132682748726786,0.9700000000000002
104,G27C4,65.9393641989612,0.9600000000000002
104,G27C4,88.60439833495332,0.9500000000000002
104,G27C4,108.18627709537895,0.9400000000000002
104,G27C4,120.1669162641094,0.9300000000000002
104,G27C4,132.26172416101863,0.9200000000000002
104,G27C4,155.14099833454657,0.9100000000000001
104,G27C4,184.288238049718,0.9000000000000001
104,G27C4,207.29170499992063,0.8900000000000001
104,G27C4,224.5842568165989,0.8800000000000001
104,G27C4,238.85979972231885,0.8700000000000001
104,G27C4,251.72665803927592,0.8600000000000001
104,G27C4,263.0208888493252,0.8500000000000001
104,G27C4,271.5684073254203,0.8400000000000001
104,G27C4,277.9055625307388,0.8300000000000001
104,G27C4,283.0872970692137,0.8200000000000001
104,G27C4,287.60497041361594,0.81
104,G27C4,291.94994203671615,0.8
105,G28C1,-3.552713678800501e-15,1.0000000000000002
105,G28C1,0.050675936282075895,0.9900000000000002
105,G28C1,0.2239604565947264,0.9800000000000002
105,G28C1,0.5517386281376009,0.9700000000000002
105,G28C1,1.0658955181103495,0.9600000000000002
105,G28C1,1.798316193712611,0.9500000000000002
105,G28C1,2.780885722144048,0.9400000000000002
105,G28C1,4.045489170604306,0.9300000000000002
105,G28C1,5.624011606293017,0.9200000000000002
105,G28C1,7.548338096409848,0.9100000000000001
105,G28C1,9.85035370815444,0.9000000000000001
105,G28C1,12.561943508726435,0.8900000000000001
105,G28C1,15.714992565325486,0.8800000000000001
105,G28C1,19.341385945151238,0.8700000000000001
105,G28C1,23.473008715403346,0.8600000000000001
105,G28C1,28.141745943281443,0.8500000000000001
105,G28C1,55.87162470159719,0.8400000000000001
105,G28C1,170.24335507238698,0.8300000000000001
105,G28C1,203.64978643657406,0.8200000000000001
105,G28C1,221.45057652002802,0.81
105,G28C1,239.61124715453622,0.8
106,G28C2,-8.881784197001252e-15,1.0000000000000002
106,G28C2,0.2822154637219283,0.9900000000000002
106,G28C2,1.186235032887149,0.9800000000000002
106,G28C2,2.7981184744947263,0.9700000000000002
106,G28C2,5.203925555543754,0.9600000000000002
106,G28C2,8.489716043033326,0.9500000000000002
106,G28C2,12.741549703962525,0.9400000000000002
106,G28C2,18.04548630533043,0.9300000000000002
106,G28C2,24.48758561413614,0.9200000000000002
106,G28C2,35.87628122726636,0.9100000000000001
106,G28C2,85.98107808694202,0.9000000000000001
106,G28C2,128.59919678983061,0.8900000000000001
106,G28C2,147.13851264882828,0.8800000000000001
106,G28C2,159.9825816022472,0.8700000000000001
106,G28C2,171.97818640858037,0.8600000000000001
106,G28C2,182.01698612849808,0.8500000000000001
106,G28C2,190.39220869324666,0.8400000000000001
106,G28C2,198.48821829729334,0.8300000000000001
106,G28C2,207.68937913510538,0.8200000000000001
106,G28C2,219.38005540114997,0.81
106,G28C2,236.7625140607517,0.8
107,G28C3,0.0,1.0000000000000002
107,G28C3,0.05920775086926433,0.9900000000000002
107,G28C3,0.2653288008977146,0.9800000000000002
107,G28C3,0.6611098462163838,0.9700000000000002
107,G28C3,1.2892975829562774,0.9600000000000002
107,G28C3,2.192638707248398,0.9500000000000002
107,G28C3,3.413879915223759,0.9400000000000002
107,G28C3,4.995767903013382,0.9300000000000002
107,G28C3,6.98104936674827,0.9200000000000002
107,G28C3,9.412471002559428,0.9100000000000001
107,G28C3,12.332779506577879,0.9000000000000001
107,G28C3,15.784721574934625,0.8900000000000001
107,G28C3,19.811043903760684,0.8800000000000001
107,G28C3,24.45449318918706,0.8700000000000001
107,G28C3,31.453797827236304,0.8600000000000001
107,G28C3,172.3527743660818,0.8500000000000001
107,G28C3,205.2549780045095,0.8400000000000001
107,G28C3,223.91728014934165,0.8300000000000001
107,G28C3,245.9771408974018,0.8200000000000001
107,G28C3,265.08687794045056,0.81
107,G28C3,281.2133735655085,0.8
108,G28C4,5.329070518200751e-15,1.0000000000000002
108,G28C4,0.10077740263731805,0.9900000000000002
108,G28C4,0.42318496534828753,0.9800000000000002
108,G28C4,0.9973357203315079,0.9700000000000002
108,G28C4,1.8533426997855447,0.9600000000000002
108,G28C4,3.021318935908965,0.9500000000000002
108,G28C4,4.531377460900355,0.9400000000000002
108,G28C4,6.413631306958266,0.9300000000000002
108,G28C4,8.698193506281283,0.9200000000000002
108,G28C4,11.415177091067973,0.9100000000000001
108,G28C4,14.594695093516911,0.9000000000000001
108,G28C4,18.266860545826667,0.8900000000000001
108,G28C4,22.46178648019581,0.8800000000000001
108,G28C4,27.209585928822918,0.8700000000000001
108,G28C4,36.8682280052291,0.8600000000000001
108,G28C4,81.77749008381245,0.8500000000000001
108,G28C4,138.5599329781892,0.8400000000000001
108,G28C4,164.52500701658673,0.8300000000000001
108,G28C4,176.97015785861873,0.8200000000000001
108,G28C4,186.55978101603216,0.81
108,G28C4,194.16656211027546,0.8
109,G29C1,-1.0302869668521453e-13,1.0000000000000002
